Date,Day,Employee_ID,Shift,Role,Hours_worked,Hourly_rate,Job_status
2024-05-10,Saturday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-05-10,Saturday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-05-10,Saturday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-05-10,Saturday,B2,10am-4.30pm,service,6.5,16,full-time
2024-05-10,Saturday,B4,10am-4.30pm,service,6.5,16,full-time
2024-05-10,Saturday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-05-10,Saturday,D1,10am-4.30pm,service,6.5,15,part-time
2024-05-10,Saturday,D2,10am-4.30pm,service,6.5,15,part-time
2024-05-10,Saturday,A1,7pm-10pm,chef,3.0,17,full-time
2024-05-10,Saturday,B2,7pm-10pm,service,3.0,16,full-time
2024-05-10,Saturday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-05-10,Saturday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-05-10,Saturday,D1,7pm-10pm,service,3.0,15,part-time
2024-05-10,Saturday,D2,7pm-10pm,service,3.0,15,part-time
2024-05-10,Saturday,A3,8pm-10pm,chef,2.0,17,full-time
2024-05-10,Saturday,B3,8pm-10pm,service,2.0,16,full-time
2024-05-10,Saturday,B4,8pm-10pm,service,2.0,16,full-time
2024-05-10,Saturday,B5,8pm-10pm,service,2.0,16,full-time
2024-05-11,Tuesday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-05-11,Tuesday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-05-11,Tuesday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-05-11,Tuesday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-05-11,Tuesday,B2,10am-4.30pm,service,6.5,16,full-time
2024-05-11,Tuesday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-05-11,Tuesday,D1,10am-4.30pm,service,6.5,15,part-time
2024-05-11,Tuesday,D2,10am-4.30pm,service,6.5,15,part-time
2024-05-11,Tuesday,D3,10am-4.30pm,service,6.5,15,part-time
2024-05-11,Tuesday,A1,7pm-10pm,chef,3.0,17,full-time
2024-05-11,Tuesday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-05-11,Tuesday,D1,7pm-10pm,service,3.0,15,part-time
2024-05-11,Tuesday,D2,7pm-10pm,service,3.0,15,part-time
2024-05-11,Tuesday,D3,7pm-10pm,service,3.0,15,part-time
2024-05-12,Thursday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-05-12,Thursday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-05-12,Thursday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-05-12,Thursday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-05-12,Thursday,B1,10am-4.30pm,service,6.5,16,full-time
2024-05-12,Thursday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-05-12,Thursday,D1,10am-4.30pm,service,6.5,15,part-time
2024-05-12,Thursday,D2,10am-4.30pm,service,6.5,15,part-time
2024-05-12,Thursday,D3,10am-4.30pm,service,6.5,15,part-time
2024-05-12,Thursday,A1,7pm-10pm,chef,3.0,17,full-time
2024-05-12,Thursday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-05-12,Thursday,D1,7pm-10pm,service,3.0,15,part-time
2024-05-12,Thursday,D2,7pm-10pm,service,3.0,15,part-time
2024-05-12,Thursday,D3,7pm-10pm,service,3.0,15,part-time
2024-05-12,Thursday,A3,8pm-10pm,chef,2.0,17,full-time
2024-05-12,Thursday,B1,8pm-10pm,service,2.0,16,full-time
2024-05-12,Thursday,B4,8pm-10pm,service,2.0,16,full-time
2024-05-12,Thursday,C2,8pm-10pm,dishwasher,2.0,16,full-time
2024-05-13,Monday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-05-13,Monday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-05-13,Monday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-05-13,Monday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-05-13,Monday,B2,10am-4.30pm,service,6.5,16,full-time
2024-05-13,Monday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-05-13,Monday,D1,10am-4.30pm,service,6.5,15,part-time
2024-05-13,Monday,D2,10am-4.30pm,service,6.5,15,part-time
2024-05-13,Monday,D3,10am-4.30pm,service,6.5,15,part-time
2024-05-13,Monday,A1,7pm-10pm,chef,3.0,17,full-time
2024-05-13,Monday,A2,7pm-10pm,chef,3.0,17,full-time
2024-05-13,Monday,B2,7pm-10pm,service,3.0,16,full-time
2024-05-13,Monday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-05-13,Monday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-05-13,Monday,D1,7pm-10pm,service,3.0,15,part-time
2024-05-13,Monday,D2,7pm-10pm,service,3.0,15,part-time
2024-05-13,Monday,D3,7pm-10pm,service,3.0,15,part-time
2024-05-13,Monday,A4,8pm-10pm,chef,2.0,17,full-time
2024-05-13,Monday,B4,8pm-10pm,service,2.0,16,full-time
2024-05-13,Monday,B5,8pm-10pm,service,2.0,16,full-time
2024-05-14,Tuesday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-05-14,Tuesday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-05-14,Tuesday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-05-14,Tuesday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-05-14,Tuesday,B1,10am-4.30pm,service,6.5,16,full-time
2024-05-14,Tuesday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-05-14,Tuesday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-05-14,Tuesday,D1,10am-4.30pm,service,6.5,15,part-time
2024-05-14,Tuesday,D2,10am-4.30pm,service,6.5,15,part-time
2024-05-14,Tuesday,D3,10am-4.30pm,service,6.5,15,part-time
2024-05-14,Tuesday,A1,7pm-10pm,chef,3.0,17,full-time
2024-05-14,Tuesday,A2,7pm-10pm,chef,3.0,17,full-time
2024-05-14,Tuesday,B1,7pm-10pm,service,3.0,16,full-time
2024-05-14,Tuesday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-05-14,Tuesday,D1,7pm-10pm,service,3.0,15,part-time
2024-05-14,Tuesday,D2,7pm-10pm,service,3.0,15,part-time
2024-05-14,Tuesday,D3,7pm-10pm,service,3.0,15,part-time
2024-05-14,Tuesday,A3,8pm-10pm,chef,2.0,17,full-time
2024-05-14,Tuesday,B4,8pm-10pm,service,2.0,16,full-time
2024-05-14,Tuesday,B5,8pm-10pm,service,2.0,16,full-time
2024-05-14,Tuesday,C1,8pm-10pm,dishwasher,2.0,16,full-time
2024-05-15,Wednesday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-05-15,Wednesday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-05-15,Wednesday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-05-15,Wednesday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-05-15,Wednesday,B1,10am-4.30pm,service,6.5,16,full-time
2024-05-15,Wednesday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-05-15,Wednesday,D1,10am-4.30pm,service,6.5,15,part-time
2024-05-15,Wednesday,D2,10am-4.30pm,service,6.5,15,part-time
2024-05-15,Wednesday,D3,10am-4.30pm,service,6.5,15,part-time
2024-05-15,Wednesday,A3,7pm-10pm,chef,3.0,17,full-time
2024-05-15,Wednesday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-05-15,Wednesday,D1,7pm-10pm,service,3.0,15,part-time
2024-05-15,Wednesday,D2,7pm-10pm,service,3.0,15,part-time
2024-05-15,Wednesday,D3,7pm-10pm,service,3.0,15,part-time
2024-05-16,Thursday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-05-16,Thursday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-05-16,Thursday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-05-16,Thursday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-05-16,Thursday,B2,10am-4.30pm,service,6.5,16,full-time
2024-05-16,Thursday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-05-16,Thursday,D1,10am-4.30pm,service,6.5,15,part-time
2024-05-16,Thursday,D2,10am-4.30pm,service,6.5,15,part-time
2024-05-16,Thursday,D3,10am-4.30pm,service,6.5,15,part-time
2024-05-16,Thursday,A5,7pm-10pm,chef,3.0,17,full-time
2024-05-16,Thursday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-05-16,Thursday,D1,7pm-10pm,service,3.0,15,part-time
2024-05-16,Thursday,D2,7pm-10pm,service,3.0,15,part-time
2024-05-16,Thursday,D3,7pm-10pm,service,3.0,15,part-time
2024-05-17,Friday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-05-17,Friday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-05-17,Friday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-05-17,Friday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-05-17,Friday,B1,10am-4.30pm,service,6.5,16,full-time
2024-05-17,Friday,B2,10am-4.30pm,service,6.5,16,full-time
2024-05-17,Friday,B5,10am-4.30pm,service,6.5,16,full-time
2024-05-17,Friday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-05-17,Friday,D3,10am-4.30pm,service,6.5,15,part-time
2024-05-17,Friday,A3,7pm-10pm,chef,3.0,17,full-time
2024-05-17,Friday,A5,7pm-10pm,chef,3.0,17,full-time
2024-05-17,Friday,B1,7pm-10pm,service,3.0,16,full-time
2024-05-17,Friday,B2,7pm-10pm,service,3.0,16,full-time
2024-05-17,Friday,B4,7pm-10pm,service,3.0,16,full-time
2024-05-17,Friday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-05-17,Friday,D3,7pm-10pm,service,3.0,15,part-time
2024-05-17,Friday,A2,8pm-10pm,chef,2.0,17,full-time
2024-05-17,Friday,A4,8pm-10pm,chef,2.0,17,full-time
2024-05-17,Friday,B3,8pm-10pm,service,2.0,16,full-time
2024-05-17,Friday,B5,8pm-10pm,service,2.0,16,full-time
2024-05-17,Friday,C2,8pm-10pm,dishwasher,2.0,16,full-time
2024-05-18,Saturday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-05-18,Saturday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-05-18,Saturday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-05-18,Saturday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-05-18,Saturday,B1,10am-4.30pm,service,6.5,16,full-time
2024-05-18,Saturday,B2,10am-4.30pm,service,6.5,16,full-time
2024-05-18,Saturday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-05-18,Saturday,D1,10am-4.30pm,service,6.5,15,part-time
2024-05-18,Saturday,D2,10am-4.30pm,service,6.5,15,part-time
2024-05-18,Saturday,A1,7pm-10pm,chef,3.0,17,full-time
2024-05-18,Saturday,A3,7pm-10pm,chef,3.0,17,full-time
2024-05-18,Saturday,B1,7pm-10pm,service,3.0,16,full-time
2024-05-18,Saturday,B2,7pm-10pm,service,3.0,16,full-time
2024-05-18,Saturday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-05-18,Saturday,D1,7pm-10pm,service,3.0,15,part-time
2024-05-18,Saturday,D2,7pm-10pm,service,3.0,15,part-time
2024-05-19,Sunday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-05-19,Sunday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-05-19,Sunday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-05-19,Sunday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-05-19,Sunday,B1,10am-4.30pm,service,6.5,16,full-time
2024-05-19,Sunday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-05-19,Sunday,D1,10am-4.30pm,service,6.5,15,part-time
2024-05-19,Sunday,D2,10am-4.30pm,service,6.5,15,part-time
2024-05-19,Sunday,D3,10am-4.30pm,service,6.5,15,part-time
2024-05-19,Sunday,A1,7pm-10pm,chef,3.0,17,full-time
2024-05-19,Sunday,A2,7pm-10pm,chef,3.0,17,full-time
2024-05-19,Sunday,B2,7pm-10pm,service,3.0,16,full-time
2024-05-19,Sunday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-05-19,Sunday,D1,7pm-10pm,service,3.0,15,part-time
2024-05-19,Sunday,D2,7pm-10pm,service,3.0,15,part-time
2024-05-19,Sunday,D3,7pm-10pm,service,3.0,15,part-time
2024-05-20,Monday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-05-20,Monday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-05-20,Monday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-05-20,Monday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-05-20,Monday,B1,10am-4.30pm,service,6.5,16,full-time
2024-05-20,Monday,B2,10am-4.30pm,service,6.5,16,full-time
2024-05-20,Monday,B3,10am-4.30pm,service,6.5,16,full-time
2024-05-20,Monday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-05-20,Monday,D3,10am-4.30pm,service,6.5,15,part-time
2024-05-20,Monday,A2,7pm-10pm,chef,3.0,17,full-time
2024-05-20,Monday,B1,7pm-10pm,service,3.0,16,full-time
2024-05-20,Monday,B2,7pm-10pm,service,3.0,16,full-time
2024-05-20,Monday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-05-20,Monday,D3,7pm-10pm,service,3.0,15,part-time
2024-05-21,Tuesday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-05-21,Tuesday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-05-21,Tuesday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-05-21,Tuesday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-05-21,Tuesday,B1,10am-4.30pm,service,6.5,16,full-time
2024-05-21,Tuesday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-05-21,Tuesday,D1,10am-4.30pm,service,6.5,15,part-time
2024-05-21,Tuesday,D2,10am-4.30pm,service,6.5,15,part-time
2024-05-21,Tuesday,D3,10am-4.30pm,service,6.5,15,part-time
2024-05-21,Tuesday,A1,7pm-10pm,chef,3.0,17,full-time
2024-05-21,Tuesday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-05-21,Tuesday,D1,7pm-10pm,service,3.0,15,part-time
2024-05-21,Tuesday,D2,7pm-10pm,service,3.0,15,part-time
2024-05-21,Tuesday,D3,7pm-10pm,service,3.0,15,part-time
2024-05-21,Tuesday,A2,8pm-10pm,chef,2.0,17,full-time
2024-05-21,Tuesday,B1,8pm-10pm,service,2.0,16,full-time
2024-05-21,Tuesday,B3,8pm-10pm,service,2.0,16,full-time
2024-05-21,Tuesday,C1,8pm-10pm,dishwasher,2.0,16,full-time
2024-05-22,Wednesday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-05-22,Wednesday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-05-22,Wednesday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-05-22,Wednesday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-05-22,Wednesday,B2,10am-4.30pm,service,6.5,16,full-time
2024-05-22,Wednesday,B5,10am-4.30pm,service,6.5,16,full-time
2024-05-22,Wednesday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-05-22,Wednesday,D1,10am-4.30pm,service,6.5,15,part-time
2024-05-22,Wednesday,D2,10am-4.30pm,service,6.5,15,part-time
2024-05-22,Wednesday,A1,7pm-10pm,chef,3.0,17,full-time
2024-05-22,Wednesday,A3,7pm-10pm,chef,3.0,17,full-time
2024-05-22,Wednesday,B1,7pm-10pm,service,3.0,16,full-time
2024-05-22,Wednesday,B2,7pm-10pm,service,3.0,16,full-time
2024-05-22,Wednesday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-05-22,Wednesday,D1,7pm-10pm,service,3.0,15,part-time
2024-05-22,Wednesday,D2,7pm-10pm,service,3.0,15,part-time
2024-05-22,Wednesday,A4,8pm-10pm,chef,2.0,17,full-time
2024-05-22,Wednesday,B4,8pm-10pm,service,2.0,16,full-time
2024-05-22,Wednesday,B5,8pm-10pm,service,2.0,16,full-time
2024-05-22,Wednesday,C2,8pm-10pm,dishwasher,2.0,16,full-time
2024-05-23,Thursday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-05-23,Thursday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-05-23,Thursday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-05-23,Thursday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-05-23,Thursday,B3,10am-4.30pm,service,6.5,16,full-time
2024-05-23,Thursday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-05-23,Thursday,D1,10am-4.30pm,service,6.5,15,part-time
2024-05-23,Thursday,D2,10am-4.30pm,service,6.5,15,part-time
2024-05-23,Thursday,D3,10am-4.30pm,service,6.5,15,part-time
2024-05-23,Thursday,A1,7pm-10pm,chef,3.0,17,full-time
2024-05-23,Thursday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-05-23,Thursday,D1,7pm-10pm,service,3.0,15,part-time
2024-05-23,Thursday,D2,7pm-10pm,service,3.0,15,part-time
2024-05-23,Thursday,D3,7pm-10pm,service,3.0,15,part-time
2024-05-24,Friday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-05-24,Friday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-05-24,Friday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-05-24,Friday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-05-24,Friday,B2,10am-4.30pm,service,6.5,16,full-time
2024-05-24,Friday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-05-24,Friday,D1,10am-4.30pm,service,6.5,15,part-time
2024-05-24,Friday,D2,10am-4.30pm,service,6.5,15,part-time
2024-05-24,Friday,D3,10am-4.30pm,service,6.5,15,part-time
2024-05-24,Friday,A1,7pm-10pm,chef,3.0,17,full-time
2024-05-24,Friday,A2,7pm-10pm,chef,3.0,17,full-time
2024-05-24,Friday,B2,7pm-10pm,service,3.0,16,full-time
2024-05-24,Friday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-05-24,Friday,D1,7pm-10pm,service,3.0,15,part-time
2024-05-24,Friday,D2,7pm-10pm,service,3.0,15,part-time
2024-05-24,Friday,D3,7pm-10pm,service,3.0,15,part-time
2024-05-24,Friday,A3,8pm-10pm,chef,2.0,17,full-time
2024-05-24,Friday,B1,8pm-10pm,service,2.0,16,full-time
2024-05-24,Friday,B5,8pm-10pm,service,2.0,16,full-time
2024-05-24,Friday,C2,8pm-10pm,dishwasher,2.0,16,full-time
2024-05-25,Saturday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-05-25,Saturday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-05-25,Saturday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-05-25,Saturday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-05-25,Saturday,B2,10am-4.30pm,service,6.5,16,full-time
2024-05-25,Saturday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-05-25,Saturday,D1,10am-4.30pm,service,6.5,15,part-time
2024-05-25,Saturday,D2,10am-4.30pm,service,6.5,15,part-time
2024-05-25,Saturday,D3,10am-4.30pm,service,6.5,15,part-time
2024-05-25,Saturday,A4,7pm-10pm,chef,3.0,17,full-time
2024-05-25,Saturday,A5,7pm-10pm,chef,3.0,17,full-time
2024-05-25,Saturday,B1,7pm-10pm,service,3.0,16,full-time
2024-05-25,Saturday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-05-25,Saturday,D1,7pm-10pm,service,3.0,15,part-time
2024-05-25,Saturday,D2,7pm-10pm,service,3.0,15,part-time
2024-05-25,Saturday,D3,7pm-10pm,service,3.0,15,part-time
2024-05-25,Saturday,A3,8pm-10pm,chef,2.0,17,full-time
2024-05-25,Saturday,B2,8pm-10pm,service,2.0,16,full-time
2024-05-25,Saturday,B5,8pm-10pm,service,2.0,16,full-time
2024-05-25,Saturday,C1,8pm-10pm,dishwasher,2.0,16,full-time
2024-05-26,Sunday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-05-26,Sunday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-05-26,Sunday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-05-26,Sunday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-05-26,Sunday,B1,10am-4.30pm,service,6.5,16,full-time
2024-05-26,Sunday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-05-26,Sunday,D1,10am-4.30pm,service,6.5,15,part-time
2024-05-26,Sunday,D2,10am-4.30pm,service,6.5,15,part-time
2024-05-26,Sunday,D3,10am-4.30pm,service,6.5,15,part-time
2024-05-26,Sunday,A1,7pm-10pm,chef,3.0,17,full-time
2024-05-26,Sunday,A2,7pm-10pm,chef,3.0,17,full-time
2024-05-26,Sunday,B1,7pm-10pm,service,3.0,16,full-time
2024-05-26,Sunday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-05-26,Sunday,D1,7pm-10pm,service,3.0,15,part-time
2024-05-26,Sunday,D2,7pm-10pm,service,3.0,15,part-time
2024-05-26,Sunday,D3,7pm-10pm,service,3.0,15,part-time
2024-05-26,Sunday,A3,8pm-10pm,chef,2.0,17,full-time
2024-05-26,Sunday,B2,8pm-10pm,service,2.0,16,full-time
2024-05-26,Sunday,B4,8pm-10pm,service,2.0,16,full-time
2024-05-26,Sunday,C1,8pm-10pm,dishwasher,2.0,16,full-time
2024-05-27,Monday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-05-27,Monday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-05-27,Monday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-05-27,Monday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-05-27,Monday,B1,10am-4.30pm,service,6.5,16,full-time
2024-05-27,Monday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-05-27,Monday,D1,10am-4.30pm,service,6.5,15,part-time
2024-05-27,Monday,D2,10am-4.30pm,service,6.5,15,part-time
2024-05-27,Monday,D3,10am-4.30pm,service,6.5,15,part-time
2024-05-27,Monday,A1,7pm-10pm,chef,3.0,17,full-time
2024-05-27,Monday,A3,7pm-10pm,chef,3.0,17,full-time
2024-05-27,Monday,B1,7pm-10pm,service,3.0,16,full-time
2024-05-27,Monday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-05-27,Monday,D1,7pm-10pm,service,3.0,15,part-time
2024-05-27,Monday,D2,7pm-10pm,service,3.0,15,part-time
2024-05-27,Monday,D3,7pm-10pm,service,3.0,15,part-time
2024-05-27,Monday,A2,8pm-10pm,chef,2.0,17,full-time
2024-05-27,Monday,A5,8pm-10pm,chef,2.0,17,full-time
2024-05-27,Monday,B4,8pm-10pm,service,2.0,16,full-time
2024-05-27,Monday,B5,8pm-10pm,service,2.0,16,full-time
2024-05-27,Monday,C2,8pm-10pm,dishwasher,2.0,16,full-time
2024-05-28,Tuesday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-05-28,Tuesday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-05-28,Tuesday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-05-28,Tuesday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-05-28,Tuesday,B1,10am-4.30pm,service,6.5,16,full-time
2024-05-28,Tuesday,B2,10am-4.30pm,service,6.5,16,full-time
2024-05-28,Tuesday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-05-28,Tuesday,D1,10am-4.30pm,service,6.5,15,part-time
2024-05-28,Tuesday,D2,10am-4.30pm,service,6.5,15,part-time
2024-05-28,Tuesday,A1,7pm-10pm,chef,3.0,17,full-time
2024-05-28,Tuesday,A5,7pm-10pm,chef,3.0,17,full-time
2024-05-28,Tuesday,B1,7pm-10pm,service,3.0,16,full-time
2024-05-28,Tuesday,B2,7pm-10pm,service,3.0,16,full-time
2024-05-28,Tuesday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-05-28,Tuesday,D1,7pm-10pm,service,3.0,15,part-time
2024-05-28,Tuesday,D2,7pm-10pm,service,3.0,15,part-time
2024-05-28,Tuesday,A4,8pm-10pm,chef,2.0,17,full-time
2024-05-29,Wednesday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-05-29,Wednesday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-05-29,Wednesday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-05-29,Wednesday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-05-29,Wednesday,B1,10am-4.30pm,service,6.5,16,full-time
2024-05-29,Wednesday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-05-29,Wednesday,D1,10am-4.30pm,service,6.5,15,part-time
2024-05-29,Wednesday,D2,10am-4.30pm,service,6.5,15,part-time
2024-05-29,Wednesday,D3,10am-4.30pm,service,6.5,15,part-time
2024-05-29,Wednesday,A1,7pm-10pm,chef,3.0,17,full-time
2024-05-29,Wednesday,A3,7pm-10pm,chef,3.0,17,full-time
2024-05-29,Wednesday,B2,7pm-10pm,service,3.0,16,full-time
2024-05-29,Wednesday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-05-29,Wednesday,D1,7pm-10pm,service,3.0,15,part-time
2024-05-29,Wednesday,D2,7pm-10pm,service,3.0,15,part-time
2024-05-29,Wednesday,D3,7pm-10pm,service,3.0,15,part-time
2024-05-29,Wednesday,A2,8pm-10pm,chef,2.0,17,full-time
2024-05-29,Wednesday,A4,8pm-10pm,chef,2.0,17,full-time
2024-05-29,Wednesday,B1,8pm-10pm,service,2.0,16,full-time
2024-05-29,Wednesday,B5,8pm-10pm,service,2.0,16,full-time
2024-05-29,Wednesday,C2,8pm-10pm,dishwasher,2.0,16,full-time
2024-05-30,Thursday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-05-30,Thursday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-05-30,Thursday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-05-30,Thursday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-05-30,Thursday,B2,10am-4.30pm,service,6.5,16,full-time
2024-05-30,Thursday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-05-30,Thursday,D1,10am-4.30pm,service,6.5,15,part-time
2024-05-30,Thursday,D2,10am-4.30pm,service,6.5,15,part-time
2024-05-30,Thursday,D3,10am-4.30pm,service,6.5,15,part-time
2024-05-30,Thursday,A1,7pm-10pm,chef,3.0,17,full-time
2024-05-30,Thursday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-05-30,Thursday,D1,7pm-10pm,service,3.0,15,part-time
2024-05-30,Thursday,D2,7pm-10pm,service,3.0,15,part-time
2024-05-30,Thursday,D3,7pm-10pm,service,3.0,15,part-time
2024-05-31,Friday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-05-31,Friday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-05-31,Friday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-05-31,Friday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-05-31,Friday,B1,10am-4.30pm,service,6.5,16,full-time
2024-05-31,Friday,B2,10am-4.30pm,service,6.5,16,full-time
2024-05-31,Friday,B3,10am-4.30pm,service,6.5,16,full-time
2024-05-31,Friday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-05-31,Friday,D3,10am-4.30pm,service,6.5,15,part-time
2024-05-31,Friday,A4,7pm-10pm,chef,3.0,17,full-time
2024-05-31,Friday,A5,7pm-10pm,chef,3.0,17,full-time
