Date,Day,Employee_ID,Role,Shift,Hours_worked,Hourly_rate,Job_status,,,,,,,,,
2024-05-05,Sunday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-05,Sunday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-05,Sunday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-05,Sunday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-05,Sunday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-05,Sunday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-05,Sunday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-05,Sunday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-06,Monday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-06,Monday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-06,Monday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-06,Monday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-06,Monday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-06,Monday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-06,Monday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-06,Monday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-06,Monday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-06,Monday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-07,Tuesday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-07,Tuesday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-07,Tuesday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-07,Tuesday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-07,Tuesday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-07,Tuesday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-07,Tuesday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-07,Tuesday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-07,Tuesday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-07,Tuesday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-08,Wednesday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-08,Wednesday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-08,Wednesday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-08,Wednesday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-08,Wednesday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-08,Wednesday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-08,Wednesday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-08,Wednesday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-08,Wednesday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-08,Wednesday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-09,Thursday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-09,Thursday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-09,Thursday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-09,Thursday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-09,Thursday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-09,Thursday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-09,Thursday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-09,Thursday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-09,Thursday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-09,Thursday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-10,Friday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-10,Friday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-10,Friday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-10,Friday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-10,Friday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-10,Friday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-10,Friday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-10,Friday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-10,Friday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-10,Friday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-11,Saturday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-11,Saturday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-11,Saturday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-11,Saturday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-11,Saturday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-11,Saturday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-11,Saturday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-11,Saturday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-11,Saturday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-11,Saturday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-12,Sunday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-12,Sunday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-12,Sunday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-12,Sunday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-12,Sunday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-12,Sunday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-12,Sunday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-12,Sunday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-12,Sunday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-12,Sunday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-13,Monday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-13,Monday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-13,Monday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-13,Monday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-13,Monday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-13,Monday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-13,Monday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-13,Monday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-13,Monday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-13,Monday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-14,Tuesday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-14,Tuesday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-14,Tuesday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-14,Tuesday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-14,Tuesday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-14,Tuesday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-14,Tuesday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-14,Tuesday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-14,Tuesday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-14,Tuesday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-15,Wednesday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-15,Wednesday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-15,Wednesday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-15,Wednesday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-15,Wednesday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-15,Wednesday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-15,Wednesday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-15,Wednesday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-15,Wednesday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-15,Wednesday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-16,Thursday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-16,Thursday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-16,Thursday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-16,Thursday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-16,Thursday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-16,Thursday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-16,Thursday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-16,Thursday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-16,Thursday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-16,Thursday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-17,Friday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-17,Friday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-17,Friday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-17,Friday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-17,Friday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-17,Friday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-17,Friday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-17,Friday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-17,Friday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-17,Friday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-18,Saturday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-18,Saturday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-18,Saturday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-18,Saturday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-18,Saturday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-18,Saturday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-18,Saturday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-18,Saturday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-18,Saturday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-18,Saturday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-19,Sunday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-19,Sunday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-19,Sunday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-19,Sunday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-19,Sunday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-19,Sunday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-19,Sunday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-19,Sunday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-19,Sunday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-19,Sunday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-20,Monday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-20,Monday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-20,Monday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-20,Monday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-20,Monday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-20,Monday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-20,Monday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-20,Monday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-20,Monday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-20,Monday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-21,Tuesday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-21,Tuesday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-21,Tuesday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-21,Tuesday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-21,Tuesday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-21,Tuesday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-21,Tuesday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-21,Tuesday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-21,Tuesday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-21,Tuesday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-22,Wednesday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-22,Wednesday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-22,Wednesday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-22,Wednesday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-22,Wednesday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-22,Wednesday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-22,Wednesday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-22,Wednesday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-22,Wednesday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-22,Wednesday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-23,Thursday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-23,Thursday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-23,Thursday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-23,Thursday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-23,Thursday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-23,Thursday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-23,Thursday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-23,Thursday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-23,Thursday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-23,Thursday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-24,Friday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-24,Friday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-24,Friday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-24,Friday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-24,Friday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-24,Friday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-24,Friday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-24,Friday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-24,Friday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-24,Friday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-25,Saturday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-25,Saturday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-25,Saturday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-25,Saturday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-25,Saturday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-25,Saturday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-25,Saturday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-25,Saturday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-25,Saturday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-25,Saturday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-26,Sunday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-26,Sunday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-26,Sunday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-26,Sunday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-26,Sunday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-26,Sunday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-26,Sunday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-26,Sunday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-26,Sunday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-26,Sunday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-27,Monday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-27,Monday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-27,Monday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-27,Monday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-27,Monday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-27,Monday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-27,Monday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-27,Monday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-27,Monday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-27,Monday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-28,Tuesday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-28,Tuesday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-28,Tuesday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-28,Tuesday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-28,Tuesday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-28,Tuesday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-28,Tuesday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-28,Tuesday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-28,Tuesday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-28,Tuesday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-29,Wednesday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-29,Wednesday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-29,Wednesday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-29,Wednesday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-29,Wednesday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-29,Wednesday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-29,Wednesday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-29,Wednesday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-29,Wednesday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-29,Wednesday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-30,Thursday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-30,Thursday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-30,Thursday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-30,Thursday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-30,Thursday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-30,Thursday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-30,Thursday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-30,Thursday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-30,Thursday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-30,Thursday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-31,Friday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-31,Friday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-05-31,Friday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-31,Friday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-31,Friday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-31,Friday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-31,Friday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-05-31,Friday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-31,Friday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-05-31,Friday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-06-01,Saturday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-06-01,Saturday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-06-01,Saturday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-06-01,Saturday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-06-01,Saturday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-06-01,Saturday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-06-01,Saturday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-06-01,Saturday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-06-01,Saturday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-06-01,Saturday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-06-02,Sunday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-06-02,Sunday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-06-02,Sunday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-06-02,Sunday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-06-02,Sunday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-06-02,Sunday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-06-02,Sunday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-06-02,Sunday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-06-02,Sunday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-06-02,Sunday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-06-03,Monday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-06-03,Monday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-06-03,Monday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-06-03,Monday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-06-03,Monday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-06-03,Monday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-06-03,Monday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-06-03,Monday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-06-03,Monday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-06-03,Monday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-06-04,Tuesday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-06-04,Tuesday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-06-04,Tuesday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-06-04,Tuesday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-06-04,Tuesday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
